Satz;t;Land;RB;Kreis;VB;Gem;Name;Area;AEWZ;AEWZ_M;AEWZ_F;DENS;sss
60;64;07;3;33;5001;003;Alsenz;  12,88; 1 716;  851;  865;  133;67821
60;64;07;3;33;5001;021;Finkenbach-Gersweiler;  7,73;  321;  163;  158;  42;67822
60;64;07;3;33;5001;023;Gaugrehweiler;  9,92;  573;  280;  293;  58;67822
60;64;07;3;33;5001;036;Kalkofen;  1,83;  187;  92;  95;  102;67822
60;64;07;3;33;5001;043;Mannweiler-Cölln;  4,90;  418;  198;  220;  85;67822
60;64;07;3;33;5001;049;Münsterappel;  6,33;  503;  259;  244;  79;67822
60;64;07;3;33;5001;050;Niederhausen an der Appel;  5,46;  235;  123;  112;  43;67822
60;64;07;3;33;5001;051;Niedermoschel;  6,62;  506;  238;  268;  76;67822
60;64;07;3;33;5001;053;Oberhausen an der Appel;  3,33;  138;  64;  74;  41;67822
60;63;07;3;33;5001;054;Obermoschel, Stadt;  10,15; 1 108;  541;  567;  109;67823
60;64;07;3;33;5001;055;Oberndorf;  2,80;  264;  137;  127;  94;67821
60;64;07;3;33;5001;067;Schiersfeld;  7,07;  239;  116;  123;  34;67823
60;64;07;3;33;5001;072;Sitters;  2,63;  115;  56;  59;  44;67823
60;64;07;3;33;5001;078;Unkenbach;  5,13;  233;  120;  113;  45;67823
60;64;07;3;33;5001;079;Waldgrehweiler;  7,75;  214;  104;  110;  28;67822
60;64;07;3;33;5001;083;Winterborn;  8,45;  185;  81;  104;  22;67822
50;53;07;3;33;5002;;Eisenberg (Pfalz);;;;;;
60;63;07;3;33;5002;019;Eisenberg (Pfalz), Stadt;  18,73; 9 365; 4 657; 4 708;  500;67304
60;64;07;3;33;5002;038;Kerzenheim;  17,88; 2 167; 1 105; 1 062;  121;67304
60;64;07;3;33;5002;060;Ramsen;  27,08; 1 792;  879;  913;  66;67305
50;53;07;3;33;5003;;Göllheim;;;;;;
60;64;07;3;33;5003;001;Albisheim (Pfrimm);  10,74; 1 776;  875;  901;  165;67308
60;64;07;3;33;5003;006;Biedesheim;  6,32;  628;  327;  301;  99;67308
60;64;07;3;33;5003;012;Bubenheim;  2,94;  430;  222;  208;  146;67308
60;64;07;3;33;5003;017;Dreisen;  9,03; 1 028;  519;  509;  114;67816
60;64;07;3;33;5003;018;Einselthum;  5,51;  840;  425;  415;  152;67308
60;64;07;3;33;5003;026;Göllheim;  18,02; 3 723; 1 851; 1 872;  207;67307
60;64;07;3;33;5003;032;Immesheim;  2,99;  141;  73;  68;  47;67308
60;64;07;3;33;5003;041;Lautersheim;  3,72;  650;  312;  338;  175;67308
60;64;07;3;33;5003;058;Ottersheim;  2,74;  356;  178;  178;  130;67308
60;64;07;3;33;5003;064;Rüssingen;  4,84;  482;  231;  251;  100;67308
60;64;07;3;33;5003;074;Standenbühl;  1,25;  215;  107;  108;  172;67816
60;64;07;3;33;5003;081;Weitersweiler;  4,52;  490;  254;  236;  108;67808
60;64;07;3;33;5003;501;Zellertal;  6,94; 1 227;  615;  612;  177;67308
50;53;07;3;33;5004;;Kirchheimbolanden;;;;;;
60;64;07;3;33;5004;005;Bennhausen;  1,49;  157;  75;  82;  105;67808
60;64;07;3;33;5004;007;Bischheim;  6,61;  707;  374;  333;  107;67294
60;64;07;3;33;5004;010;Bolanden;  17,44; 2 361; 1 186; 1 175;  135;67295
60;64;07;3;33;5004;013;Dannenfels;  15,79;  900;  434;  466;  57;67814
60;64;07;3;33;5004;022;Gauersheim;  5,25;  621;  322;  299;  118;67294
60;64;07;3;33;5004;031;Ilbesheim;  6,11;  537;  269;  268;  88;67294
60;64;07;3;33;5004;035;Jakobsweiler;  2,40;  239;  118;  121;  100;67814
60;63;07;3;33;5004;039;Kirchheimbolanden, Stadt;  26,35; 7 695; 3 711; 3 984;  292;67292
60;64;07;3;33;5004;040;Kriegsfeld;  26,41; 1 064;  538;  526;  40;67819
60;64;07;3;33;5004;045;Marnheim;  9,95; 1 618;  797;  821;  163;67297
60;64;07;3;33;5004;046;Mörsfeld;  5,25;  524;  263;  261;  100;67808
60;64;07;3;33;5004;047;Morschheim;  6,50;  749;  372;  377;  115;67294
60;64;07;3;33;5004;056;Oberwiesen;  1,61;  493;  246;  247;  306;67294
60;64;07;3;33;5004;057;Orbis;  5,68;  695;  337;  358;  122;67294
60;64;07;3;33;5004;062;Rittersheim;  3,95;  191;  88;  103;  48;67294
60;64;07;3;33;5004;076;Stetten;  6,54;  644;  306;  338;  98;67294
50;53;07;3;33;5005;;Rockenhausen;;;;;;
60;64;07;3;33;5005;004;Bayerfeld-Steckweiler;  8,60;  448;  226;  222;  52;67808
60;64;07;3;33;5005;008;Bisterschied;  5,16;  239;  125;  114;  46;67806
60;64;07;3;33;5005;014;Dielkirchen;  8,10;  542;  264;  278;  67;67811
60;64;07;3;33;5005;016;Dörrmoschel;  2,88;  132;  66;  66;  46;67806
60;64;07;3;33;5005;024;Gehrweiler;  4,09;  327;  164;  163;  80;67724
60;64;07;3;33;5005;025;Gerbach;  7,32;  558;  286;  272;  76;67813
60;64;07;3;33;5005;028;Gundersweiler;  10,44;  495;  247;  248;  47;67724
60;64;07;3;33;5005;034;Imsweiler;  9,90;  543;  239;  304;  55;67808
60;64;07;3;33;5005;037;Katzenbach;  6,06;  511;  254;  257;  84;67806
60;64;07;3;33;5005;061;Ransweiler;  4,80;  285;  141;  144;  59;67808
60;64;07;3;33;5005;065;Ruppertsecken;  9,43;  366;  179;  187;  39;67808
60;64;07;3;33;5005;066;Sankt Alban;  5,46;  323;  158;  165;  59;67813
60;64;07;3;33;5005;068;Schönborn;  2,60;  127;  61;  66;  49;67808
60;64;07;3;33;5005;073;Stahlberg;  2,59;  180;  85;  95;  69;67808
60;64;07;3;33;5005;077;Teschenmoschel;  3,73;  118;  58;  60;  32;67806
60;64;07;3;33;5005;084;Würzweiler;  2,32;  212;  109;  103;  91;67808
60;64;07;3;33;5005;201;Rathskirchen;  5,12;  194;  100;  94;  38;67744
60;64;07;3;33;5005;202;Reichsthal;  2,17;  101;  54;  47;  47;67759
60;64;07;3;33;5005;203;Seelen;  3,16;  172;  78;  94;  54;67744
60;63;07;3;33;5005;502;Rockenhausen, Stadt;  36,84; 5 335; 2 637; 2 698;  145;67806
50;53;07;3;33;5006;;Winnweiler;;;;;;
60;64;07;3;33;5006;009;Börrstadt;  15,08;  890;  435;  455;  59;67725
60;64;07;3;33;5006;011;Breunigweiler;  3,24;  460;  234;  226;  142;67725
60;64;07;3;33;5006;020;Falkenstein;  7,49;  202;  117;  85;  27;67808
60;64;07;3;33;5006;027;Gonbach;  2,93;  496;  241;  255;  169;67724
60;64;07;3;33;5006;030;Höringen;  10,74;  714;  352;  362;  66;67724
60;64;07;3;33;5006;033;Imsbach;  8,92;  935;  470;  465;  105;67817
60;64;07;3;33;5006;042;Lohnsfeld;  6,91;  964;  475;  489;  140;67727
60;64;07;3;33;5006;048;Münchweiler an der Alsenz;  7,09; 1 206;  610;  596;  170;67728
60;64;07;3;33;5006;069;Schweisweiler;  4,85;  358;  175;  183;  74;67808
60;64;07;3;33;5006;071;Sippersfeld;  13,23; 1 143;  578;  565;  86;67729
60;64;07;3;33;5006;075;Steinbach am Donnersberg;  4,43;  764;  369;  395;  172;67808
60;64;07;3;33;5006;080;Wartenberg-Rohrbach;  4,46;  472;  240;  232;  106;67681
60;64;07;3;33;5006;503;Winnweiler;  21,81; 4 606; 2 279; 2 327;  211;67722
40;44;07;3;34;;;Germersheim;;;;;;
50;50;07;3;34;0007;;Germersheim, Stadt;;;;;;
60;63;07;3;34;0007;007;Germersheim, Stadt;  21,72; 20 588; 9 959; 10 629;  948;76726
50;50;07;3;34;0501;;Wörth am Rhein, Stadt;;;;;;
60;63;07;3;34;0501;501;Wörth am Rhein, Stadt;  131,64; 17 268; 8 401; 8 867;  131;76744
50;53;07;3;34;5001;;Bellheim;;;;;;
60;64;07;3;34;5001;001;Bellheim;  20,44; 8 388; 4 114; 4 274;  410;76756
60;64;07;3;34;5001;014;Knittelsheim;  6,37; 1 012;  509;  503;  159;76879
60;64;07;3;34;5001;023;Ottersheim bei Landau;  7,90; 1 809;  904;  905;  229;76879
60;64;07;3;34;5001;036;Zeiskam;  8,85; 2 205; 1 119; 1 086;  249;67378
50;53;07;3;34;5002;;Hagenbach;;;;;;
60;64;07;3;34;5002;002;Berg (Pfalz);  6,77; 2 078; 1 024; 1 054;  307;76768
60;63;07;3;34;5002;008;Hagenbach, Stadt;  15,85; 5 362; 2 670; 2 692;  338;76767
60;64;07;3;34;5002;021;Neuburg am Rhein;  8,25; 2 555; 1 266; 1 289;  310;76776
60;64;07;3;34;5002;027;Scheibenhardt;  2,88;  683;  337;  346;  237;76779
50;53;07;3;34;5003;;Jockgrim;;;;;;
60;64;07;3;34;5003;009;Hatzenbühl;  7,76; 2 891; 1 539; 1 352;  373;76770
60;64;07;3;34;5003;012;Jockgrim;  12,61; 7 009; 3 548; 3 461;  556;76751
60;64;07;3;34;5003;022;Neupotz;  7,78; 1 849;  926;  923;  238;76777
60;64;07;3;34;5003;024;Rheinzabern;  12,76; 4 914; 2 470; 2 444;  385;76764
50;53;07;3;34;5004;;Kandel;;;;;;
60;64;07;3;34;5004;004;Erlenbach bei Kandel;  5,47;  692;  352;  340;  127;76872
60;64;07;3;34;5004;005;Freckenfeld;  11,13; 1 559;  755;  804;  140;76872
60;63;07;3;34;5004;013;Kandel, Stadt;  26,64; 8 427; 4 124; 4 303;  316;76870
60;64;07;3;34;5004;020;Minfeld;  8,41; 1 529;  745;  784;  182;76872
60;64;07;3;34;5004;030;Steinweiler;  11,88; 1 899;  989;  910;  160;76872
60;64;07;3;34;5004;031;Vollmersweiler;  2,18;  217;  100;  117;  100;76744
60;64;07;3;34;5004;034;Winden;  3,21; 1 074;  532;  542;  335;76872
50;53;07;3;34;5005;;Lingenfeld;;;;;;
60;64;07;3;34;5005;006;Freisbach;  4,98; 1 085;  545;  540;  218;67361
60;64;07;3;34;5005;017;Lingenfeld;  15,26; 5 514; 2 775; 2 739;  361;67360
60;64;07;3;34;5005;018;Lustadt;  23,51; 3 186; 1 572; 1 614;  136;67363
60;64;07;3;34;5005;028;Schwegenheim;  12,27; 2 918; 1 487; 1 431;  238;67365
60;64;07;3;34;5005;032;Weingarten (Pfalz);  6,67; 1 680;  870;  810;  252;67366
60;64;07;3;34;5005;033;Westheim (Pfalz);  7,12; 1 728;  866;  862;  243;67368
50;53;07;3;34;5006;;Rülzheim;;;;;;
60;64;07;3;34;5006;011;Hördt;  18,46; 2 424; 1 222; 1 202;  131;76771
60;64;07;3;34;5006;015;Kuhardt;  4,88; 1 914;  934;  980;  392;76773
60;64;07;3;34;5006;016;Leimersheim;  12,96; 2 566; 1 226; 1 340;  198;76774
60;64;07;3;34;5006;025;Rülzheim;  16,66; 7 815; 3 825; 3 990;  469;76761
40;44;07;3;35;;;Kaiserslautern;;;;;;
50;53;07;3;35;5001;;Bruchmühlbach-Miesau;;;;;;
60;64;07;3;35;5001;003;Bruchmühlbach-Miesau;  26,86; 7 403; 3 554; 3 849;  276;66892
60;64;07;3;35;5001;011;Gerhardsbrunn;  10,03;  154;  82;  72;  15;66894
60;64;07;3;35;5001;201;Lambsborn;  4,73;  734;  375;  359;  155;66894
60;64;07;3;35;5001;202;Langwieden;  7,03;  262;  137;  125;  37;66894
60;64;07;3;35;5001;203;Martinshöhe;  10,93; 1 703;  989;  714;  156;66894
50;53;07;3;35;5002;;Enkenbach-Alsenborn;;;;;;
60;64;07;3;35;5002;004;Enkenbach-Alsenborn;  30,04; 6 954; 3 351; 3 603;  231;67677
60;64;07;3;35;5002;026;Mehlingen;  21,95; 3 849; 1 913; 1 936;  175;67678
60;64;07;3;35;5002;028;Neuhemsbach;  6,66;  856;  417;  439;  129;67680
60;64;07;3;35;5002;205;Sembach;  5,50; 1 143;  555;  588;  208;67681
50;53;07;3;35;5003;;Hochspeyer;;;;;;
60;64;07;3;35;5003;007;Fischbach;  15,04;  794;  412;  382;  53;67693
60;64;07;3;35;5003;010;Frankenstein;  13,82;  994;  502;  492;  72;67468
60;64;07;3;35;5003;015;Hochspeyer;  22,72; 4 527; 2 287; 2 240;  199;67691
60;64;07;3;35;5003;048;Waldleiningen;  26,66;  408;  206;  202;  15;67693
50;53;07;3;35;5004;;Kaiserslautern-Süd;;;;;;
60;64;07;3;35;5004;021;Krickenbach;  10,02; 1 192;  594;  598;  119;67706
60;64;07;3;35;5004;023;Linden;  5,10; 1 161;  572;  589;  228;66851
60;64;07;3;35;5004;037;Queidersbach;  14,78; 2 842; 1 385; 1 457;  192;66851
60;64;07;3;35;5004;045;Stelzenberg;  9,23; 1 171;  579;  592;  127;67705
60;64;07;3;35;5004;047;Trippstadt;  43,74; 3 047; 1 481; 1 566;  70;67705
60;64;07;3;35;5004;204;Schopp;  11,35; 1 440;  703;  737;  127;67707
50;53;07;3;35;5005;;Landstuhl;;;;;;
60;64;07;3;35;5005;002;Bann;  12,95; 2 216; 1 107; 1 109;  171;66851
60;64;07;3;35;5005;012;Hauptstuhl;  5,00; 1 193;  584;  609;  239;66851
60;64;07;3;35;5005;018;Kindsbach;  8,80; 2 398; 1 147; 1 251;  273;66862
60;63;07;3;35;5005;022;Landstuhl, Sickingenstadt, Stadt;  15,34; 8 573; 4 090; 4 483;  559;66849
60;64;07;3;35;5005;027;Mittelbrunn;  8,97;  680;  337;  343;  76;66851
60;64;07;3;35;5005;031;Oberarnbach;  5,08;  428;  209;  219;  84;66851
50;53;07;3;35;5006;;Otterbach;;;;;;
60;64;07;3;35;5006;009;Frankelbach;  5,29;  329;  171;  158;  62;67737
60;64;07;3;35;5006;014;Hirschhorn/ Pfalz;  3,32;  782;  389;  393;  236;67732
60;64;07;3;35;5006;017;Katzweiler;  9,42; 1 710;  860;  850;  182;67734
60;64;07;3;35;5006;025;Mehlbach;  9,02; 1 112;  537;  575;  123;67735
60;64;07;3;35;5006;033;Olsbrücken;  7,22; 1 121;  559;  562;  155;67737
60;64;07;3;35;5006;034;Otterbach;  6,20; 3 987; 1 944; 2 043;  643;67731
60;64;07;3;35;5006;046;Sulzbachtal;  6,71;  475;  250;  225;  71;67734
50;53;07;3;35;5007;;Otterberg;;;;;;
60;64;07;3;35;5007;013;Heiligenmoschel;  8,68;  659;  317;  342;  76;67699
60;64;07;3;35;5007;029;Niederkirchen;  23,85; 1 994;  985; 1 009;  84;67700
60;63;07;3;35;5007;035;Otterberg, Stadt;  32,10; 5 249; 2 596; 2 653;  164;67697
60;64;07;3;35;5007;041;Schallodenbach;  7,46;  910;  441;  469;  122;67701
60;64;07;3;35;5007;042;Schneckenhausen;  3,71;  611;  331;  280;  165;67699
50;53;07;3;35;5008;;Ramstein-Miesenbach;;;;;;
60;64;07;3;35;5008;016;Hütschenhausen;  18,03; 3 817; 1 853; 1 964;  212;66882
60;64;07;3;35;5008;020;Kottweiler-Schwanden;  7,61; 1 293;  634;  659;  170;66879
60;64;07;3;35;5008;030;Niedermohr;  12,13; 1 467;  725;  742;  121;66879
60;63;07;3;35;5008;038;Ramstein-Miesenbach, Stadt;  43,02; 7 408; 3 645; 3 763;  172;66877
60;64;07;3;35;5008;044;Steinwenden;  11,83; 2 467; 1 213; 1 254;  209;66879
50;53;07;3;35;5009;;Weilerbach;;;;;;
60;64;07;3;35;5009;005;Erzenhausen;  5,63;  728;  360;  368;  129;67685
60;64;07;3;35;5009;006;Eulenbis;  3,97;  496;  235;  261;  125;67685
60;64;07;3;35;5009;019;Kollweiler;  5,57;  468;  237;  231;  84;66879
60;64;07;3;35;5009;024;Mackenbach;  3,53; 1 967;  979;  988;  557;67686
60;64;07;3;35;5009;040;Rodenbach;  13,74; 3 223; 1 572; 1 651;  235;67688
60;64;07;3;35;5009;043;Schwedelbach;  8,40; 1 042;  523;  519;  124;67685
60;64;07;3;35;5009;049;Weilerbach;  16,00; 4 548; 2 181; 2 367;  284;67685
60;64;07;3;35;5009;501;Reichenbach-Steegen;  15,12; 1 443;  715;  728;  95;66879
40;44;07;3;36;;;Kusel;;;;;;
50;53;07;3;36;5001;;Altenglan;;;;;;
60;64;07;3;36;5001;003;Altenglan;  13,61; 2 835; 1 407; 1 428;  208;66885
60;64;07;3;36;5001;009;Bosenbach;  8,16;  780;  402;  378;  96;66887
60;64;07;3;36;5001;021;Elzweiler;  2,09;  123;  64;  59;  59;66887
60;64;07;3;36;5001;022;Erdesbach;  3,93;  620;  305;  315;  158;66887
60;64;07;3;36;5001;025;Föckelberg;  3,97;  398;  198;  200;  100;66887
60;64;07;3;36;5001;046;Horschbach;  7,05;  268;  136;  132;  38;66887
60;64;07;3;36;5001;066;Neunkirchen am Potzberg;  5,01;  433;  220;  213;  86;66887
60;64;07;3;36;5001;067;Niederalben;  8,81;  311;  159;  152;  35;66887
60;64;07;3;36;5001;068;Niederstaufenbach;  2,01;  277;  128;  149;  138;66879
60;64;07;3;36;5001;071;Oberstaufenbach;  2,68;  255;  127;  128;  95;66879
60;64;07;3;36;5001;079;Rammelsbach;  2,64; 1 605;  810;  795;  608;66887
60;64;07;3;36;5001;081;Rathsweiler;  4,23;  165;  78;  87;  39;66887
60;64;07;3;36;5001;089;Rutsweiler am Glan;  1,59;  318;  157;  161;  200;66887
60;64;07;3;36;5001;099;Ulmet;  7,10;  721;  361;  360;  102;66887
60;64;07;3;36;5001;103;Welchweiler;  3,48;  199;  109;  90;  57;66887
60;64;07;3;36;5001;106;Bedesbach;  4,42;  786;  397;  389;  178;66885
50;53;07;3;36;5002;;Glan-Münchweiler;;;;;;
60;64;07;3;36;5002;008;Börsborn;  3,90;  399;  211;  188;  102;66904
60;64;07;3;36;5002;031;Glan-Münchweiler;  5,99; 1 222;  560;  662;  204;66907
60;64;07;3;36;5002;037;Henschtal;  3,46;  337;  171;  166;  97;66909
60;64;07;3;36;5002;041;Herschweiler-Pettersheim;  7,47; 1 335;  665;  670;  179;66909
60;64;07;3;36;5002;047;Hüffler;  3,65;  570;  278;  292;  156;66909
60;64;07;3;36;5002;054;Krottelbach;  5,56;  735;  371;  364;  132;66909
60;64;07;3;36;5002;056;Langenbach;  6,59;  446;  232;  214;  68;66909
60;64;07;3;36;5002;064;Nanzdietschweiler;  9,82; 1 230;  621;  609;  125;66909
60;64;07;3;36;5002;082;Rehweiler;  6,73;  448;  221;  227;  67;66907
60;64;07;3;36;5002;096;Steinbach am Glan;  6,85;  907;  452;  455;  132;66909
60;64;07;3;36;5002;101;Wahnwegen;  4,64;  712;  366;  346;  153;66909
60;64;07;3;36;5002;107;Matzenbach;  7,05;  706;  364;  342;  100;66909
60;64;07;3;36;5002;501;Quirnbach/ Pfalz;  6,11;  474;  239;  235;  78;66909
50;53;07;3;36;5003;;Kusel;;;;;;
60;64;07;3;36;5003;002;Albessen;  4,43;  148;  80;  68;  33;66871
60;64;07;3;36;5003;006;Blaubach;  3,14;  398;  188;  210;  127;66869
60;64;07;3;36;5003;015;Dennweiler-Frohnbach;  6,13;  276;  135;  141;  45;66871
60;64;07;3;36;5003;018;Ehweiler;  3,57;  176;  85;  91;  49;66871
60;64;07;3;36;5003;024;Etschberg;  3,46;  660;  319;  341;  191;66871
60;64;07;3;36;5003;034;Haschbach am Remigiusberg;  4,02;  712;  356;  356;  177;66871
60;64;07;3;36;5003;039;Herchweiler;  2,85;  560;  272;  288;  196;66871
60;64;07;3;36;5003;051;Körborn;  5,86;  364;  183;  181;  62;66871
60;64;07;3;36;5003;052;Konken;  7,04;  756;  365;  391;  107;66871
60;63;07;3;36;5003;055;Kusel, Stadt;  14,37; 4 849; 2 330; 2 519;  337;66869
60;64;07;3;36;5003;070;Oberalben;  5,63;  241;  111;  130;  43;66871
60;64;07;3;36;5003;077;Pfeffelbach;  11,28;  960;  474;  486;  85;66871
60;64;07;3;36;5003;084;Reichweiler;  3,87;  542;  273;  269;  140;66871
60;64;07;3;36;5003;088;Ruthweiler;  3,31;  485;  244;  241;  147;66869
60;64;07;3;36;5003;091;Schellweiler;  4,31;  512;  249;  263;  119;66869
60;64;07;3;36;5003;094;Selchenbach;  4,80;  364;  173;  191;  76;66871
60;64;07;3;36;5003;097;Thallichtenberg;  5,72;  545;  271;  274;  95;66871
60;64;07;3;36;5003;098;Theisbergstegen;  5,00;  697;  354;  343;  139;66871
50;53;07;3;36;5004;;Lauterecken;;;;;;
60;64;07;3;36;5004;001;Adenbach;  2,94;  153;  73;  80;  52;67742
60;64;07;3;36;5004;012;Buborn;  2,86;  149;  91;  58;  52;67742
60;64;07;3;36;5004;013;Cronenberg;  2,65;  140;  68;  72;  53;67744
60;64;07;3;36;5004;014;Deimberg;  2,12;  100;  50;  50;  47;67742
60;64;07;3;36;5004;029;Ginsweiler;  3,99;  317;  171;  146;  79;67742
60;64;07;3;36;5004;030;Glanbrücken;  4,66;  495;  251;  244;  106;66887
60;64;07;3;36;5004;033;Grumbach;  3,32;  466;  243;  223;  140;67745
60;64;07;3;36;5004;035;Hausweiler;  1,56;  40;  20;  20;  26;67742
60;64;07;3;36;5004;038;Heinzenhausen;  2,22;  291;  146;  145;  131;67742
60;64;07;3;36;5004;040;Herren-Sulzbach;  2,92;  166;  87;  79;  57;67742
60;64;07;3;36;5004;043;Hohenöllen;  5,17;  365;  194;  171;  71;67744
60;64;07;3;36;5004;044;Homberg;  10,89;  217;  99;  118;  20;67744
60;64;07;3;36;5004;045;Hoppstädten;  6,24;  313;  168;  145;  50;67744
60;64;07;3;36;5004;049;Kappeln;  7,67;  134;  66;  68;  17;67744
60;64;07;3;36;5004;050;Kirrweiler;  6,34;  162;  78;  84;  26;67744
60;64;07;3;36;5004;057;Langweiler;  4,16;  268;  120;  148;  64;67746
60;63;07;3;36;5004;058;Lauterecken, Stadt;  8,89; 2 155; 1 040; 1 115;  242;67742
60;64;07;3;36;5004;060;Lohnweiler;  4,94;  424;  219;  205;  86;67744
60;64;07;3;36;5004;061;Medard;  5,99;  487;  255;  232;  81;67744
60;64;07;3;36;5004;062;Merzweiler;  2,27;  201;  97;  104;  89;67746
60;64;07;3;36;5004;065;Nerzweiler;  2,13;  122;  61;  61;  57;67749
60;64;07;3;36;5004;074;Odenbach;  7,94;  882;  451;  431;  111;67748
60;64;07;3;36;5004;075;Offenbach-Hundheim;  7,84; 1 192;  581;  611;  152;67749
60;64;07;3;36;5004;095;Sankt Julian;  14,06; 1 172;  576;  596;  83;66887
60;64;07;3;36;5004;100;Unterjeckenbach;  7,38;  71;  34;  37;  10;67746
60;64;07;3;36;5004;104;Wiesweiler;  3,32;  422;  212;  210;  127;67744
50;53;07;3;36;5005;;Schönenberg-Kübelberg;;;;;;
60;64;07;3;36;5005;004;Altenkirchen;  6,44; 1 296;  650;  646;  201;66903
60;64;07;3;36;5005;011;Brücken (Pfalz);  8,13; 2 194; 1 090; 1 104;  270;66904
60;64;07;3;36;5005;016;Dittweiler;  5,63;  892;  445;  447;  158;66903
60;64;07;3;36;5005;027;Frohnhofen;  3,86;  564;  281;  283;  146;66903
60;64;07;3;36;5005;032;Gries;  4,03;  982;  502;  480;  244;66903
60;64;07;3;36;5005;076;Ohmbach;  3,90;  823;  428;  395;  211;66903
60;64;07;3;36;5005;092;Schönenberg-Kübelberg;  18,68; 5 632; 2 746; 2 886;  301;66901
50;53;07;3;36;5006;;Waldmohr;;;;;;
60;64;07;3;36;5006;010;Breitenbach;  8,89; 1 914;  940;  974;  215;66916
60;64;07;3;36;5006;017;Dunzweiler;  5,53;  932;  444;  488;  169;66916
60;64;07;3;36;5006;102;Waldmohr;  13,07; 5 229; 2 603; 2 626;  400;66914
50;53;07;3;36;5007;;Wolfstein;;;;;;
60;64;07;3;36;5007;005;Aschbach;  4,46;  330;  166;  164;  74;67753
60;64;07;3;36;5007;019;Einöllen;  4,89;  444;  218;  226;  91;67753
60;64;07;3;36;5007;023;Eßweiler;  8,10;  418;  208;  210;  52;67754
60;64;07;3;36;5007;036;Hefersweiler;  7,20;  516;  254;  262;  72;67753
60;64;07;3;36;5007;042;Hinzweiler;  5,32;  385;  194;  191;  72;67756
60;64;07;3;36;5007;048;Jettenbach;  10,24;  848;  414;  434;  83;66887
60;64;07;3;36;5007;053;Kreimbach-Kaulbach;  9,05;  822;  412;  410;  91;67757
60;64;07;3;36;5007;069;Nußbach;  8,12;  610;  307;  303;  75;67759
60;64;07;3;36;5007;072;Oberweiler im Tal;  4,71;  146;  69;  77;  31;67756
60;64;07;3;36;5007;073;Oberweiler-Tiefenbach;  3,21;  287;  144;  143;  89;67752
60;64;07;3;36;5007;085;Reipoltskirchen;  7,48;  385;  187;  198;  51;67753
60;64;07;3;36;5007;086;Relsberg;  3,81;  178;  93;  85;  47;67753
60;64;07;3;36;5007;087;Rothselberg;  8,74;  688;  340;  348;  79;67753
60;64;07;3;36;5007;090;Rutsweiler an der Lauter;  4,32;  367;  183;  184;  85;67752
60;63;07;3;36;5007;105;Wolfstein, Stadt;  13,74; 1 956;  962;  994;  142;67752
40;44;07;3;37;;;Südliche Weinstraße;;;;;;
50;53;07;3;37;5001;;Annweiler am Trifels;;;;;;
60;64;07;3;37;5001;001;Albersweiler;  10,85; 1 928;  923; 1 005;  178;76857
60;64;07;3;37;5001;017;Dernbach;  3,86;  442;  218;  224;  115;76857
60;64;07;3;37;5001;024;Eußerthal;  12,52;  921;  454;  467;  74;76857
60;64;07;3;37;5001;033;Gossersweiler-Stein;  8,60; 1 422;  726;  696;  165;76857
60;64;07;3;37;5001;054;Münchweiler am Klingbach;  2,14;  207;  111;  96;  97;76857
60;64;07;3;37;5001;064;Ramberg;  7,75;  968;  481;  487;  125;76857
60;64;07;3;37;5001;067;Rinnthal;  13,81;  654;  323;  331;  47;76857
60;64;07;3;37;5001;074;Silz;  8,51;  816;  390;  426;  96;76857
60;64;07;3;37;5001;078;Völkersweiler;  4,10;  594;  301;  293;  145;76857
60;64;07;3;37;5001;080;Waldhambach;  3,92;  347;  169;  178;  89;76857
60;64;07;3;37;5001;081;Waldrohrbach;  5,90;  383;  187;  196;  65;76857
60;64;07;3;37;5001;083;Wernersberg;  8,03; 1 117;  539;  578;  139;76857
60;63;07;3;37;5001;501;Annweiler am Trifels, Stadt;  39,88; 6 889; 3 389; 3 500;  173;76855
50;53;07;3;37;5002;;Bad Bergzabern;;;;;;
60;63;07;3;37;5002;005;Bad Bergzabern, Stadt;  10,71; 7 655; 3 638; 4 017;  715;76887
60;64;07;3;37;5002;006;Barbelroth;  4,05;  586;  283;  303;  145;76889
60;64;07;3;37;5002;008;Birkenhördt;  8,58;  705;  348;  357;  82;76889
60;64;07;3;37;5002;013;Böllenborn;  4,11;  242;  117;  125;  59;76887
60;64;07;3;37;5002;018;Dierbach;  5,48;  564;  275;  289;  103;76889
60;64;07;3;37;5002;019;Dörrenbach;  10,14;  924;  446;  478;  91;76889
60;64;07;3;37;5002;029;Gleiszellen-Gleishorbach;  5,32;  757;  379;  378;  142;76889
60;64;07;3;37;5002;037;Hergersweiler;  1,80;  244;  125;  119;  136;76872
60;64;07;3;37;5002;045;Kapellen-Drusweiler;  5,77;  931;  466;  465;  161;76889
60;64;07;3;37;5002;046;Kapsweyer;  8,26; 1 021;  525;  496;  124;76889
